Notes,County,County Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,Deaths,Population,Crude Rate
,"Yates County, NY",36123,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,17,275970,Unreliable
,"Alamance County, NC",37001,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,225,1756158,12.8
,"Alamance County, NC",37001,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,128,1756158,7.3
,"Alamance County, NC",37001,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,97,1756158,5.5
,"Alexander County, NC",37003,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,77,409790,18.8
,"Alexander County, NC",37003,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,52,409790,12.7
,"Alexander County, NC",37003,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,25,409790,6.1
,"Alleghany County, NC",37005,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,31,121160,25.6
,"Alleghany County, NC",37005,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,20,121160,16.5
,"Alleghany County, NC",37005,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,11,121160,Unreliable
,"Anson County, NC",37007,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,37,281452,13.1
,"Anson County, NC",37007,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,22,281452,7.8
,"Anson County, NC",37007,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,15,281452,Unreliable
,"Ashe County, NC",37009,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,61,298177,20.5
,"Ashe County, NC",37009,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,46,298177,15.4
,"Ashe County, NC",37009,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,15,298177,Unreliable
,"Avery County, NC",37011,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,37,193864,19.1
,"Avery County, NC",37011,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,30,193864,15.5
,"Beaufort County, NC",37013,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,95,521417,18.2
,"Beaufort County, NC",37013,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,60,521417,11.5
,"Beaufort County, NC",37013,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,35,521417,6.7
,"Bertie County, NC",37015,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,24,219221,10.9
,"Bertie County, NC",37015,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,13,219221,Unreliable
,"Bertie County, NC",37015,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,11,219221,Unreliable
,"Bladen County, NC",37017,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,41,374893,10.9
,"Bladen County, NC",37017,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,28,374893,7.5
,"Bladen County, NC",37017,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,13,374893,Unreliable
,"Brunswick County, NC",37019,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,214,1373140,15.6
,"Brunswick County, NC",37019,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,126,1373140,9.2
,"Brunswick County, NC",37019,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,88,1373140,6.4
,"Buncombe County, NC",37021,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,531,2773322,19.1
,"Buncombe County, NC",37021,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,256,2773322,9.2
,"Buncombe County, NC",37021,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,275,2773322,9.9
,"Burke County, NC",37023,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,180,989920,18.2
,"Burke County, NC",37023,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,101,989920,10.2
,"Burke County, NC",37023,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,79,989920,8.0
,"Cabarrus County, NC",37025,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,270,2177804,12.4
,"Cabarrus County, NC",37025,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,153,2177804,7.0
,"Cabarrus County, NC",37025,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,117,2177804,5.4
,"Caldwell County, NC",37027,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,164,901852,18.2
,"Caldwell County, NC",37027,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,102,901852,11.3
,"Caldwell County, NC",37027,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,62,901852,6.9
,"Camden County, NC",37029,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,30,114471,26.2
,"Camden County, NC",37029,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,15,114471,Unreliable
,"Camden County, NC",37029,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,15,114471,Unreliable
,"Carteret County, NC",37031,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,166,753924,22.0
,"Carteret County, NC",37031,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,91,753924,12.1
,"Carteret County, NC",37031,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,75,753924,9.9
,"Caswell County, NC",37033,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,36,252853,14.2
,"Caswell County, NC",37033,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,30,252853,11.9
,"Catawba County, NC",37035,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,305,1720221,17.7
,"Catawba County, NC",37035,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,177,1720221,10.3
,"Catawba County, NC",37035,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,128,1720221,7.4
,"Chatham County, NC",37037,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,105,767191,13.7
,"Chatham County, NC",37037,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,59,767191,7.7
,"Chatham County, NC",37037,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,46,767191,6.0
,"Cherokee County, NC",37039,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,71,305227,23.3
,"Cherokee County, NC",37039,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,49,305227,16.1
,"Cherokee County, NC",37039,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,22,305227,7.2
,"Chowan County, NC",37041,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,16,158385,Unreliable
,"Chowan County, NC",37041,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,11,158385,Unreliable
,"Clay County, NC",37043,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,21,119500,17.6
,"Clay County, NC",37043,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,15,119500,Unreliable
,"Cleveland County, NC",37045,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,180,1073148,16.8
,"Cleveland County, NC",37045,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,99,1073148,9.2
,"Cleveland County, NC",37045,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,81,1073148,7.5
,"Columbus County, NC",37047,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,75,622699,12.0
,"Columbus County, NC",37047,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,54,622699,8.7
,"Columbus County, NC",37047,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,21,622699,3.4
,"Craven County, NC",37049,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,163,1137818,14.3
,"Craven County, NC",37049,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,100,1137818,8.8
,"Craven County, NC",37049,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,63,1137818,5.5
,"Cumberland County, NC",37051,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,544,3608278,15.1
,"Cumberland County, NC",37051,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,338,3608278,9.4
,"Cumberland County, NC",37051,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,206,3608278,5.7
,"Currituck County, NC",37053,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,53,282241,18.8
,"Currituck County, NC",37053,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,39,282241,13.8
,"Currituck County, NC",37053,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,14,282241,Unreliable
,"Dare County, NC",37055,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,75,391706,19.1
,"Dare County, NC",37055,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,41,391706,10.5
,"Dare County, NC",37055,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,34,391706,8.7
,"Davidson County, NC",37057,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,286,1814798,15.8
,"Davidson County, NC",37057,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,172,1814798,9.5
,"Davidson County, NC",37057,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,114,1814798,6.3
,"Davie County, NC",37059,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,82,462300,17.7
,"Davie County, NC",37059,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,50,462300,10.8
,"Davie County, NC",37059,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,32,462300,6.9
,"Duplin County, NC",37061,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,67,651604,10.3
,"Duplin County, NC",37061,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,35,651604,5.4
,"Duplin County, NC",37061,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,32,651604,4.9
,"Durham County, NC",37063,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,289,3287550,8.8
,"Durham County, NC",37063,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,129,3287550,3.9
,"Durham County, NC",37063,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,160,3287550,4.9
,"Edgecombe County, NC",37065,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,63,593575,10.6
,"Edgecombe County, NC",37065,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,42,593575,7.1
,"Edgecombe County, NC",37065,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,21,593575,3.5
,"Forsyth County, NC",37067,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,484,4052364,11.9
,"Forsyth County, NC",37067,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,263,4052364,6.5
,"Forsyth County, NC",37067,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,221,4052364,5.5
,"Franklin County, NC",37069,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,110,712041,15.4
,"Franklin County, NC",37069,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,76,712041,10.7
,"Franklin County, NC",37069,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,34,712041,4.8
,"Gaston County, NC",37071,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,389,2366245,16.4
,"Gaston County, NC",37071,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,233,2366245,9.8
,"Gaston County, NC",37071,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,156,2366245,6.6
,"Gates County, NC",37073,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,12,128378,Unreliable
,"Gates County, NC",37073,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,10,128378,Unreliable
,"Graham County, NC",37075,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,22,94857,23.2
,"Graham County, NC",37075,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,16,94857,Unreliable
,"Granville County, NC",37077,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,91,655409,13.9
,"Granville County, NC",37077,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,64,655409,9.8
,"Granville County, NC",37077,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,27,655409,4.1
,"Greene County, NC",37079,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,21,232998,9.0
,"Greene County, NC",37079,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,12,232998,Unreliable
,"Guilford County, NC",37081,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,625,5680541,11.0
,"Guilford County, NC",37081,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,341,5680541,6.0
,"Guilford County, NC",37081,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,284,5680541,5.0
,"Halifax County, NC",37083,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,71,574888,12.4
,"Halifax County, NC",37083,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,46,574888,8.0
,"Halifax County, NC",37083,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,25,574888,4.3
,"Harnett County, NC",37085,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,185,1406745,13.2
,"Harnett County, NC",37085,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,118,1406745,8.4
,"Harnett County, NC",37085,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,67,1406745,4.8
,"Haywood County, NC",37087,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,132,664347,19.9
,"Haywood County, NC",37087,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,85,664347,12.8
,"Haywood County, NC",37087,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,47,664347,7.1
,"Henderson County, NC",37089,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,248,1238804,20.0
,"Henderson County, NC",37089,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,159,1238804,12.8
,"Henderson County, NC",37089,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,89,1238804,7.2
,"Hertford County, NC",37091,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,30,264949,11.3
,"Hertford County, NC",37091,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,24,264949,9.1
,"Hoke County, NC",37093,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,68,575570,11.8
